Data,Period,Organisation unit,Value
oACe0uiAmnT,201807,zQdh7P5efBl,270.0
vOaRpiWvl2K,201408,UdcrfRV5diV,560.0
whXQzFlRT37,201706,VI8FnbLBPDD,710.0
iIlheePZjCc,201705,xuVsQTby6uM,60.0
odmSZSezPsY,201506,iSzLcFdtWbX,20.0
byrpD40AkQG,201509,wgWlZhxXfS5,10.0
g2ZhqF3DKMx,201810,ZY5zTLYR53q,40.0
s5PaJNvYa6i,201805,jlsHZMUOgS9,80.0
kuxcnLoB85c,201810,jlsHZMUOgS9,10.0
BkGKNzv3Vn6,201712,iE17KE2PvJf,20.0
oACe0uiAmnT,201611,H7UhEhDlhvD,52.0
iIlheePZjCc,201511,kKYdOJ0uRod,100.0
iIlheePZjCc,201508,mrRGRJwEwUm,60.0
oACe0uiAmnT,201807,jqLcZtIyJim,107.0
kuxcnLoB85c,201403,HiSkD51XNEw,20.0
VRD05emEwOF,201603,LbjgDaDXJRa,16.0
VRD05emEwOF,201706,r7pU4IuyIJF,36.0
s5PaJNvYa6i,201705,iSzLcFdtWbX,30.0
Gk6WlfVitbC,201702,VkaywIcr0d1,20.0
XkemTADiLv4,201603,JpOeRsaZHoG,40.0
HIfJ6JvWQmQ,201809,fS76SN2mDYs,260.0
odmSZSezPsY,201404,La4FiUTG0Ed,205.0
kuxcnLoB85c,201812,gCRidS1x9ty,160.0
kuxcnLoB85c,201710,iSzLcFdtWbX,60.0
s5PaJNvYa6i,201412,R6tG0IzAhpv,50.0
iIlheePZjCc,201606,ClfJQm3Docv,60.0
OKXUzudHulV,201609,ZY5zTLYR53q,300.0
odmSZSezPsY,201703,SfTrvW441Q0,120.0
mRVVnw1KKSL,201403,ZwfQDUAuF1E,80.0
g2ZhqF3DKMx,201506,lqUH9qJYc2r,80.0
kuxcnLoB85c,201806,wpPJRac8Zpf,80.0
oACe0uiAmnT,201803,xuVsQTby6uM,305.0
BQeaCpVaUYB,201606,MQ4km4gi9bz,8.0
BkGKNzv3Vn6,201403,IrqA2mEn7lI,58.0
vOaRpiWvl2K,201501,XNmQ1GcM53S,409.0
iIlheePZjCc,201901,fS76SN2mDYs,120.0
XkemTADiLv4,201603,bArGQMJx5Vs,40.0
XkemTADiLv4,201702,kKYdOJ0uRod,56.0
oACe0uiAmnT,201712,xpXgPL892GT,810.0
s5PaJNvYa6i,201708,oiQrJMqWJQ6,86.0
VRD05emEwOF,201608,BwF2JaC8lCL,16.0
oACe0uiAmnT,201506,NvLvW1v4MWY,49.0
mRVVnw1KKSL,201808,VI8FnbLBPDD,40.0
mRVVnw1KKSL,201607,CXAJP0JoCDZ,80.0
BkGKNzv3Vn6,201707,JWdMKPTg0HL,220.0
iIlheePZjCc,201712,CXAJP0JoCDZ,200.0
whXQzFlRT37,201607,yrxkpEWxooc,150.0
VRD05emEwOF,201510,xuVsQTby6uM,34.0
vOaRpiWvl2K,201704,zQdh7P5efBl,78.0
XkemTADiLv4,201411,ClfJQm3Docv,100.0
Gk6WlfVitbC,201812,La4FiUTG0Ed,50.0
OKXUzudHulV,201803,ZqmBdrwI59g,50.0
smag5V5gz0s,201501,cLBvS1WGEQF,60.0
smag5V5gz0s,201608,Wl8S53qfNST,50.0
d8MsenqQaMv,201511,JWdMKPTg0HL,80.0
oACe0uiAmnT,201603,VI8FnbLBPDD,3.0
d8MsenqQaMv,201412,dU7dDBWWWDi,20.0
iIlheePZjCc,201402,UdcrfRV5diV,40.0
byrpD40AkQG,201803,MEAv0YmXK3C,10.0
OKXUzudHulV,201902,vaCcJOxMAeE,26.0
iIlheePZjCc,201412,JpOeRsaZHoG,20.0
BkGKNzv3Vn6,201404,PoAHq41Wjsk,110.0
mRVVnw1KKSL,201501,ClfJQm3Docv,40.0
g2ZhqF3DKMx,201405,iSzLcFdtWbX,21.0
oACe0uiAmnT,201602,r7pU4IuyIJF,56.0
BQeaCpVaUYB,201707,tU13hbRnCGc,200.0
oACe0uiAmnT,201609,kKYdOJ0uRod,531.0
BQeaCpVaUYB,201404,SiFad15yKhZ,309.0
g2ZhqF3DKMx,201809,FKvvYL7xV0p,20.0
vOaRpiWvl2K,201411,NBZfDf5Rag9,40.0
byrpD40AkQG,201505,dU7dDBWWWDi,50.0
s5PaJNvYa6i,201604,YTgby61ISnd,50.0
mRVVnw1KKSL,201807,QsbKIv43xwM,100.0
oACe0uiAmnT,201809,jlsHZMUOgS9,492.0
VRD05emEwOF,201511,cLBvS1WGEQF,52.0
BQeaCpVaUYB,201711,La4FiUTG0Ed,30.0
BkGKNzv3Vn6,201611,RyzLT9D4nQ6,19.0
s5PaJNvYa6i,201408,ovxDVLEpRgk,30.0
kuxcnLoB85c,201609,FX5DGY6VxPS,36.0
BQeaCpVaUYB,201405,R5DowWkZPmm,12.0
kuxcnLoB85c,201702,e9NLyDiExlF,60.0
s5PaJNvYa6i,201708,e9NLyDiExlF,50.0
XkemTADiLv4,201510,xuVsQTby6uM,24.0
kuxcnLoB85c,201803,R6tG0IzAhpv,120.0
d8MsenqQaMv,201607,RPNI2yciVPb,40.0
BkGKNzv3Vn6,201812,RUBAdXhzucO,20.0
byrpD40AkQG,201812,wpPJRac8Zpf,10.0
vOaRpiWvl2K,201711,R6tG0IzAhpv,20.0
VRD05emEwOF,201902,GVj7FwVVJW5,12.0
BkGKNzv3Vn6,201808,iSzLcFdtWbX,125.0
HIfJ6JvWQmQ,201605,FVZSGQeGAWy,60.0
s5PaJNvYa6i,201701,FKvvYL7xV0p,20.0
odmSZSezPsY,201411,BwF2JaC8lCL,20.0
g2ZhqF3DKMx,201806,RUBAdXhzucO,40.0
OKXUzudHulV,201811,zgh2xKB6gUo,34.0
HIfJ6JvWQmQ,201706,jLbIZHuRAYh,60.0
whXQzFlRT37,201805,zqmymbY6VTU,1000.0
whXQzFlRT37,201603,UdcrfRV5diV,51.0
BQeaCpVaUYB,201405,LT6XGXS57II,96.0
oACe0uiAmnT,201607,La4FiUTG0Ed,250.0
vOaRpiWvl2K,201411,SKJI5xtKLmd,59.0
smag5V5gz0s,201809,ClfJQm3Docv,70.0
BkGKNzv3Vn6,201705,mrRGRJwEwUm,70.0
VRD05emEwOF,201509,yeGUcHoOF0W,56.0
VRD05emEwOF,201702,kKYdOJ0uRod,44.0
oACe0uiAmnT,201806,vmGyHazfngO,405.0
smag5V5gz0s,201508,gCRidS1x9ty,60.0
g2ZhqF3DKMx,201409,PoAHq41Wjsk,120.0
oACe0uiAmnT,201701,xpXgPL892GT,1034.0
kuxcnLoB85c,201601,KysFcG0IQYZ,20.0
OKXUzudHulV,201604,q6NwSRm7CoV,100.0
odmSZSezPsY,201509,oiQrJMqWJQ6,40.0
kuxcnLoB85c,201412,ldTs7l4tu6V,100.0
BQeaCpVaUYB,201701,YTgby61ISnd,38.0
kuxcnLoB85c,201807,VkaywIcr0d1,20.0
g2ZhqF3DKMx,201606,MQ4km4gi9bz,40.0
smag5V5gz0s,201409,oiQrJMqWJQ6,80.0
whXQzFlRT37,201510,cLBvS1WGEQF,404.0
XkemTADiLv4,201507,gCRidS1x9ty,100.0
odmSZSezPsY,201807,iE17KE2PvJf,60.0
BQeaCpVaUYB,201507,fS76SN2mDYs,54.0
vOaRpiWvl2K,201806,H7UhEhDlhvD,52.0
BkGKNzv3Vn6,201809,AcjY7Ic6kUU,40.0
AMVejJGpKI9,201804,q6NwSRm7CoV,30.0
BkGKNzv3Vn6,201801,PoAHq41Wjsk,90.0
VRD05emEwOF,201812,jLbIZHuRAYh,74.0
mRVVnw1KKSL,201810,d23ZMyDAOEE,80.0
BkGKNzv3Vn6,201709,H3BDe6vY03G,78.0
d8MsenqQaMv,201510,uAmB8MLWUbq,20.0
VRD05emEwOF,201506,lqUH9qJYc2r,56.0
iIlheePZjCc,201812,HiSkD51XNEw,80.0
VRD05emEwOF,201805,MQ4km4gi9bz,4.0
XkemTADiLv4,201806,Wl8S53qfNST,60.0
mRVVnw1KKSL,201803,SiFad15yKhZ,800.0
iIlheePZjCc,201504,iE17KE2PvJf,60.0
AMVejJGpKI9,201508,yeGUcHoOF0W,90.0
iIlheePZjCc,201802,QsbKIv43xwM,20.0
vOaRpiWvl2K,201809,FSrkhOVFdOk,45.0
XkemTADiLv4,201408,fS76SN2mDYs,200.0
VRD05emEwOF,201603,kKYdOJ0uRod,40.0
odmSZSezPsY,201511,R6tG0IzAhpv,40.0
VRD05emEwOF,201807,yeGUcHoOF0W,36.0
BkGKNzv3Vn6,201410,JpOeRsaZHoG,30.0
AMVejJGpKI9,201712,bArGQMJx5Vs,30.0
oACe0uiAmnT,201712,fS76SN2mDYs,488.0
mRVVnw1KKSL,201608,q6NwSRm7CoV,80.0
s5PaJNvYa6i,201808,PoAHq41Wjsk,210.0
vOaRpiWvl2K,201709,oiQrJMqWJQ6,80.0
mRVVnw1KKSL,201811,ZwfQDUAuF1E,20.0
VRD05emEwOF,201606,xpXgPL892GT,14.0
mRVVnw1KKSL,201712,FKvvYL7xV0p,40.0
vOaRpiWvl2K,201409,CXAJP0JoCDZ,677.0
byrpD40AkQG,201501,JPl6BiRGUjp,280.0
d8MsenqQaMv,201804,yeGUcHoOF0W,120.0
oACe0uiAmnT,201511,iSzLcFdtWbX,811.0
Gk6WlfVitbC,201810,uECirbmK3vj,40.0
VRD05emEwOF,201605,KysFcG0IQYZ,30.0
s5PaJNvYa6i,201601,cLBvS1WGEQF,20.0
BkGKNzv3Vn6,201702,tU13hbRnCGc,33.0
byrpD40AkQG,201408,KysFcG0IQYZ,160.0
d8MsenqQaMv,201507,xuVsQTby6uM,60.0
s5PaJNvYa6i,201804,iSzLcFdtWbX,124.0
s5PaJNvYa6i,201811,NvLvW1v4MWY,49.0
iIlheePZjCc,201803,FSrkhOVFdOk,60.0
smag5V5gz0s,201406,LT6XGXS57II,130.0
XkemTADiLv4,201610,RPNI2yciVPb,80.0
vOaRpiWvl2K,201601,IKdUHYliWr5,571.0
BkGKNzv3Vn6,201707,SfTrvW441Q0,110.0
VRD05emEwOF,201503,FX5DGY6VxPS,4.0
kuxcnLoB85c,201709,zi9hv7KzZVp,20.0
s5PaJNvYa6i,201410,gCRidS1x9ty,40.0
kuxcnLoB85c,201502,HiSkD51XNEw,10.0
oACe0uiAmnT,201511,UdcrfRV5diV,353.0
d8MsenqQaMv,201803,RUBAdXhzucO,140.0
vOaRpiWvl2K,201701,ikFfiR1TblB,184.0
g2ZhqF3DKMx,201409,FSrkhOVFdOk,64.0
whXQzFlRT37,201606,NBZfDf5Rag9,185.0
byrpD40AkQG,201402,JPl6BiRGUjp,30.0
oACe0uiAmnT,201407,NvLvW1v4MWY,456.0
BkGKNzv3Vn6,201610,rKoTTNZLKaN,30.0
BQeaCpVaUYB,201806,RUBAdXhzucO,20.0
g2ZhqF3DKMx,201604,LT6XGXS57II,150.0
BkGKNzv3Vn6,201707,YTgby61ISnd,50.0
VRD05emEwOF,201404,FX5DGY6VxPS,34.0
iIlheePZjCc,201708,vmGyHazfngO,80.0
oACe0uiAmnT,201509,FX5DGY6VxPS,110.0
XkemTADiLv4,201507,fS76SN2mDYs,208.0
AMVejJGpKI9,201407,kAyEVYlTCtX,20.0
byrpD40AkQG,201406,kKYdOJ0uRod,40.0
byrpD40AkQG,201410,ZqmBdrwI59g,40.0
s5PaJNvYa6i,201407,R5DowWkZPmm,23.0
d8MsenqQaMv,201702,lqUH9qJYc2r,160.0
BkGKNzv3Vn6,201808,UdcrfRV5diV,80.0
d8MsenqQaMv,201703,fS76SN2mDYs,340.0
BQeaCpVaUYB,201705,MQ4km4gi9bz,24.0
oACe0uiAmnT,201708,FX5DGY6VxPS,680.0
XkemTADiLv4,201801,jqLcZtIyJim,60.0
VRD05emEwOF,201808,JPl6BiRGUjp,28.0
XkemTADiLv4,201702,bArGQMJx5Vs,50.0
iIlheePZjCc,201703,oiQrJMqWJQ6,20.0
odmSZSezPsY,201511,XNmQ1GcM53S,44.0
oACe0uiAmnT,201710,UdcrfRV5diV,264.0
g2ZhqF3DKMx,201707,VI8FnbLBPDD,55.0
whXQzFlRT37,201710,FVZSGQeGAWy,338.0
VRD05emEwOF,201603,ge7aE8co40H,16.0
BQeaCpVaUYB,201707,yeGUcHoOF0W,150.0
g2ZhqF3DKMx,201404,MEAv0YmXK3C,20.0
smag5V5gz0s,201411,R6tG0IzAhpv,150.0
whXQzFlRT37,201705,wgWlZhxXfS5,100.0
whXQzFlRT37,201809,ZY5zTLYR53q,541.0
iIlheePZjCc,201506,IKdUHYliWr5,100.0
odmSZSezPsY,201604,MEAv0YmXK3C,2.0
AMVejJGpKI9,201706,RUBAdXhzucO,20.0
BQeaCpVaUYB,201606,fS76SN2mDYs,126.0
iIlheePZjCc,201606,ikFfiR1TblB,40.0
BkGKNzv3Vn6,201808,zgh2xKB6gUo,3.0
g2ZhqF3DKMx,201409,VI8FnbLBPDD,45.0
HIfJ6JvWQmQ,201809,r7pU4IuyIJF,40.0
g2ZhqF3DKMx,201803,AcjY7Ic6kUU,40.0
VRD05emEwOF,201707,RUBAdXhzucO,70.0
Gk6WlfVitbC,201901,YTgby61ISnd,50.0
kuxcnLoB85c,201402,ovxDVLEpRgk,20.0
AMVejJGpKI9,201505,RyzLT9D4nQ6,50.0
byrpD40AkQG,201708,e9NLyDiExlF,250.0
s5PaJNvYa6i,201807,SKJI5xtKLmd,40.0
mRVVnw1KKSL,201511,yeGUcHoOF0W,180.0
whXQzFlRT37,201606,Wl8S53qfNST,437.0
BQeaCpVaUYB,201702,kKYdOJ0uRod,34.0
oACe0uiAmnT,201410,SfTrvW441Q0,410.0
s5PaJNvYa6i,201604,SfTrvW441Q0,70.0
HIfJ6JvWQmQ,201805,jqLcZtIyJim,40.0
g2ZhqF3DKMx,201808,ClfJQm3Docv,100.0
oACe0uiAmnT,201708,jLbIZHuRAYh,300.0
kuxcnLoB85c,201710,LT6XGXS57II,120.0
iIlheePZjCc,201804,IKdUHYliWr5,200.0
mRVVnw1KKSL,201510,RUBAdXhzucO,80.0
OKXUzudHulV,201510,FVZSGQeGAWy,1400.0
BkGKNzv3Vn6,201902,xuVsQTby6uM,20.0
AMVejJGpKI9,201808,ZwfQDUAuF1E,10.0
oACe0uiAmnT,201812,ZqmBdrwI59g,650.0
byrpD40AkQG,201703,JWdMKPTg0HL,80.0
HIfJ6JvWQmQ,201601,RUBAdXhzucO,60.0
d8MsenqQaMv,201811,jlsHZMUOgS9,20.0
iIlheePZjCc,201608,ZY5zTLYR53q,60.0
kuxcnLoB85c,201511,ldTs7l4tu6V,50.0
BQeaCpVaUYB,201605,lqUH9qJYc2r,40.0
mRVVnw1KKSL,201606,TleFOlpaRAp,40.0
iIlheePZjCc,201405,zqmymbY6VTU,20.0
d8MsenqQaMv,201802,MQ4km4gi9bz,40.0
odmSZSezPsY,201610,FSrkhOVFdOk,20.0
VRD05emEwOF,201804,RyzLT9D4nQ6,26.0
smag5V5gz0s,201509,VI8FnbLBPDD,50.0
whXQzFlRT37,201506,xpXgPL892GT,437.0
s5PaJNvYa6i,201901,uAmB8MLWUbq,90.0
smag5V5gz0s,201810,NvLvW1v4MWY,60.0
kuxcnLoB85c,201705,ikFfiR1TblB,54.0
smag5V5gz0s,201510,FSrkhOVFdOk,40.0
vOaRpiWvl2K,201808,QsbKIv43xwM,482.0
whXQzFlRT37,201407,r7pU4IuyIJF,220.0
AMVejJGpKI9,201510,RPNI2yciVPb,40.0
odmSZSezPsY,201609,VI8FnbLBPDD,9.0
d8MsenqQaMv,201404,lqUH9qJYc2r,20.0
byrpD40AkQG,201805,DHJTFwnlEdw,10.0
byrpD40AkQG,201612,RPNI2yciVPb,20.0
odmSZSezPsY,201406,LbjgDaDXJRa,25.0
kuxcnLoB85c,201407,kfyFrKOKqnz,40.0
HIfJ6JvWQmQ,201902,ZwfQDUAuF1E,40.0
AMVejJGpKI9,201602,kKYdOJ0uRod,70.0
iIlheePZjCc,201505,FSrkhOVFdOk,80.0
VRD05emEwOF,201401,NvLvW1v4MWY,16.0
VRD05emEwOF,201812,JWdMKPTg0HL,90.0
s5PaJNvYa6i,201807,ZqmBdrwI59g,92.0
XkemTADiLv4,201508,RUBAdXhzucO,10.0
s5PaJNvYa6i,201705,zgh2xKB6gUo,70.0
BQeaCpVaUYB,201411,RPNI2yciVPb,37.0
s5PaJNvYa6i,201405,SfTrvW441Q0,100.0
whXQzFlRT37,201407,ZqmBdrwI59g,52.0
VRD05emEwOF,201502,La4FiUTG0Ed,32.0
kuxcnLoB85c,201603,iE17KE2PvJf,40.0
BQeaCpVaUYB,201811,g7eN5E9RN1V,28.0
iIlheePZjCc,201411,jqLcZtIyJim,20.0
XkemTADiLv4,201411,JPl6BiRGUjp,90.0
oACe0uiAmnT,201602,kAyEVYlTCtX,434.0
oACe0uiAmnT,201812,Wl8S53qfNST,616.0
d8MsenqQaMv,201801,lqUH9qJYc2r,120.0
vOaRpiWvl2K,201406,JWdMKPTg0HL,98.0
smag5V5gz0s,201611,NvLvW1v4MWY,60.0
VRD05emEwOF,201601,FVZSGQeGAWy,35.0
byrpD40AkQG,201508,lqUH9qJYc2r,90.0
oACe0uiAmnT,201807,FX5DGY6VxPS,210.0
BkGKNzv3Vn6,201409,YTgby61ISnd,20.0
s5PaJNvYa6i,201812,wpPJRac8Zpf,30.0
smag5V5gz0s,201712,La4FiUTG0Ed,180.0
s5PaJNvYa6i,201705,UdcrfRV5diV,180.0
VRD05emEwOF,201706,SKJI5xtKLmd,24.0
XkemTADiLv4,201706,fS76SN2mDYs,144.0
BQeaCpVaUYB,201608,tU13hbRnCGc,18.0
smag5V5gz0s,201504,MEAv0YmXK3C,50.0
vOaRpiWvl2K,201805,LT6XGXS57II,520.0
g2ZhqF3DKMx,201608,FSrkhOVFdOk,60.0
VRD05emEwOF,201504,ge7aE8co40H,20.0
kuxcnLoB85c,201809,rKoTTNZLKaN,20.0
whXQzFlRT37,201712,jLbIZHuRAYh,110.0
BQeaCpVaUYB,201702,bArGQMJx5Vs,56.0
VRD05emEwOF,201706,NBZfDf5Rag9,19.0
HIfJ6JvWQmQ,201404,JPl6BiRGUjp,140.0
OKXUzudHulV,201809,g7eN5E9RN1V,430.0
mRVVnw1KKSL,201402,JPl6BiRGUjp,80.0
g2ZhqF3DKMx,201805,gCRidS1x9ty,40.0
smag5V5gz0s,201610,R6tG0IzAhpv,40.0
BkGKNzv3Vn6,201808,GVj7FwVVJW5,60.0
OKXUzudHulV,201409,RPNI2yciVPb,89.0
s5PaJNvYa6i,201709,VI8FnbLBPDD,40.0
AMVejJGpKI9,201605,q6NwSRm7CoV,10.0
Gk6WlfVitbC,201812,uAmB8MLWUbq,90.0
BQeaCpVaUYB,201703,iSzLcFdtWbX,18.0
kuxcnLoB85c,201509,VkaywIcr0d1,120.0
byrpD40AkQG,201510,Wl8S53qfNST,50.0
s5PaJNvYa6i,201402,uECirbmK3vj,100.0
oACe0uiAmnT,201801,SKJI5xtKLmd,344.0
mRVVnw1KKSL,201610,yeGUcHoOF0W,300.0
g2ZhqF3DKMx,201902,rKoTTNZLKaN,20.0
g2ZhqF3DKMx,201703,LT6XGXS57II,60.0
odmSZSezPsY,201506,LT6XGXS57II,40.0
oACe0uiAmnT,201412,UdcrfRV5diV,788.0
whXQzFlRT37,201509,JPl6BiRGUjp,371.0
VRD05emEwOF,201706,e9NLyDiExlF,50.0
mRVVnw1KKSL,201804,ldTs7l4tu6V,40.0
oACe0uiAmnT,201801,Wl8S53qfNST,390.0
OKXUzudHulV,201902,q6NwSRm7CoV,68.0
iIlheePZjCc,201405,oiQrJMqWJQ6,80.0
AMVejJGpKI9,201610,FKvvYL7xV0p,50.0
odmSZSezPsY,201710,R6tG0IzAhpv,30.0
odmSZSezPsY,201901,uAmB8MLWUbq,160.0
OKXUzudHulV,201508,RPNI2yciVPb,25.0
g2ZhqF3DKMx,201709,NvLvW1v4MWY,282.0
kuxcnLoB85c,201406,R6tG0IzAhpv,60.0
mRVVnw1KKSL,201410,NBZfDf5Rag9,20.0
oACe0uiAmnT,201801,NBZfDf5Rag9,414.0
d8MsenqQaMv,201405,ZqmBdrwI59g,40.0
AMVejJGpKI9,201706,BwF2JaC8lCL,20.0
whXQzFlRT37,201604,CXAJP0JoCDZ,486.0
whXQzFlRT37,201506,mC4qkTGiah3,280.0
BkGKNzv3Vn6,201508,SfTrvW441Q0,50.0
smag5V5gz0s,201801,uAmB8MLWUbq,150.0
VRD05emEwOF,201610,ClfJQm3Docv,34.0
g2ZhqF3DKMx,201801,FX5DGY6VxPS,30.0
BQeaCpVaUYB,201510,ClfJQm3Docv,60.0
vOaRpiWvl2K,201810,Udaaomim77o,88.0
iIlheePZjCc,201407,IKdUHYliWr5,100.0
OKXUzudHulV,201803,oiQrJMqWJQ6,10.0
Gk6WlfVitbC,201804,LT6XGXS57II,120.0
VRD05emEwOF,201602,jqLcZtIyJim,30.0
VRD05emEwOF,201808,d23ZMyDAOEE,16.0
d8MsenqQaMv,201712,H3BDe6vY03G,60.0
BQeaCpVaUYB,201707,PoAHq41Wjsk,56.0
AMVejJGpKI9,201407,e9NLyDiExlF,20.0
whXQzFlRT37,201507,zqmymbY6VTU,300.0
Gk6WlfVitbC,201603,SfTrvW441Q0,50.0
whXQzFlRT37,201505,CXAJP0JoCDZ,295.0
VRD05emEwOF,201807,Udaaomim77o,6.0
OKXUzudHulV,201704,oiQrJMqWJQ6,200.0
XkemTADiLv4,201507,kAyEVYlTCtX,16.0
oACe0uiAmnT,201509,jLbIZHuRAYh,300.0
oACe0uiAmnT,201812,SKJI5xtKLmd,264.0
vOaRpiWvl2K,201510,mC4qkTGiah3,199.0
kuxcnLoB85c,201808,zi9hv7KzZVp,20.0
VRD05emEwOF,201804,KysFcG0IQYZ,100.0
Gk6WlfVitbC,201810,cLBvS1WGEQF,50.0
HIfJ6JvWQmQ,201710,fS76SN2mDYs,320.0
XkemTADiLv4,201505,UdcrfRV5diV,30.0
s5PaJNvYa6i,201511,tU13hbRnCGc,24.0
VRD05emEwOF,201407,lqUH9qJYc2r,50.0
iIlheePZjCc,201504,oiQrJMqWJQ6,20.0
XkemTADiLv4,201404,kKYdOJ0uRod,30.0
d8MsenqQaMv,201607,uECirbmK3vj,40.0
iIlheePZjCc,201710,zi9hv7KzZVp,40.0
BkGKNzv3Vn6,201505,uECirbmK3vj,44.0
vOaRpiWvl2K,201404,mrRGRJwEwUm,380.0
HIfJ6JvWQmQ,201701,yeGUcHoOF0W,140.0
g2ZhqF3DKMx,201507,vaCcJOxMAeE,46.0
VRD05emEwOF,201805,wgWlZhxXfS5,94.0
s5PaJNvYa6i,201606,UdcrfRV5diV,130.0
OKXUzudHulV,201405,xpXgPL892GT,262.0
g2ZhqF3DKMx,201511,NvLvW1v4MWY,57.0
HIfJ6JvWQmQ,201811,PoAHq41Wjsk,200.0
XkemTADiLv4,201805,fS76SN2mDYs,220.0
whXQzFlRT37,201503,wPQb02U3UHx,35.0
BkGKNzv3Vn6,201608,FX5DGY6VxPS,23.0
HIfJ6JvWQmQ,201810,RQiyqxziOzo,180.0
BkGKNzv3Vn6,201612,fS76SN2mDYs,155.0
smag5V5gz0s,201902,JpOeRsaZHoG,140.0
BkGKNzv3Vn6,201411,ldTs7l4tu6V,20.0
OKXUzudHulV,201512,kKYdOJ0uRod,426.0
odmSZSezPsY,201505,MEAv0YmXK3C,20.0
d8MsenqQaMv,201710,dU7dDBWWWDi,30.0
XkemTADiLv4,201812,jqLcZtIyJim,38.0
mRVVnw1KKSL,201610,Udaaomim77o,40.0
byrpD40AkQG,201409,xpXgPL892GT,40.0
VRD05emEwOF,201810,mrRGRJwEwUm,12.0
oACe0uiAmnT,201412,R5DowWkZPmm,157.0
g2ZhqF3DKMx,201607,oiQrJMqWJQ6,60.0
oACe0uiAmnT,201608,SfTrvW441Q0,20.0
smag5V5gz0s,201405,MEAv0YmXK3C,30.0
HIfJ6JvWQmQ,201504,cLBvS1WGEQF,40.0
BQeaCpVaUYB,201801,kKYdOJ0uRod,46.0
g2ZhqF3DKMx,201712,SfTrvW441Q0,100.0
kuxcnLoB85c,201902,FSrkhOVFdOk,80.0
Gk6WlfVitbC,201408,HiSkD51XNEw,10.0
OKXUzudHulV,201505,ZqmBdrwI59g,343.0
whXQzFlRT37,201612,jqLcZtIyJim,753.0
s5PaJNvYa6i,201612,uECirbmK3vj,214.0
mRVVnw1KKSL,201711,d23ZMyDAOEE,10.0
XkemTADiLv4,201902,TleFOlpaRAp,30.0
whXQzFlRT37,201611,FVZSGQeGAWy,60.0
whXQzFlRT37,201612,zQdh7P5efBl,242.0
HIfJ6JvWQmQ,201402,RUBAdXhzucO,80.0
mRVVnw1KKSL,201411,RUBAdXhzucO,100.0
oACe0uiAmnT,201501,AcjY7Ic6kUU,8.0
BQeaCpVaUYB,201704,RyzLT9D4nQ6,2.0
BQeaCpVaUYB,201503,bArGQMJx5Vs,64.0
BkGKNzv3Vn6,201702,PoAHq41Wjsk,120.0
s5PaJNvYa6i,201902,jLbIZHuRAYh,40.0
d8MsenqQaMv,201901,MQ4km4gi9bz,40.0
mRVVnw1KKSL,201409,q6NwSRm7CoV,20.0
BkGKNzv3Vn6,201601,gCRidS1x9ty,190.0
HIfJ6JvWQmQ,201706,FX5DGY6VxPS,49.0
iIlheePZjCc,201707,ZY5zTLYR53q,40.0
VRD05emEwOF,201702,jLbIZHuRAYh,60.0
BkGKNzv3Vn6,201512,HiSkD51XNEw,50.0
Gk6WlfVitbC,201802,FX5DGY6VxPS,20.0
mRVVnw1KKSL,201505,SiFad15yKhZ,600.0
vOaRpiWvl2K,201804,MEAv0YmXK3C,77.0
HIfJ6JvWQmQ,201408,bArGQMJx5Vs,60.0
BkGKNzv3Vn6,201709,UdcrfRV5diV,100.0
Gk6WlfVitbC,201901,VkaywIcr0d1,40.0
d8MsenqQaMv,201406,RUBAdXhzucO,20.0
d8MsenqQaMv,201601,rKoTTNZLKaN,80.0
mRVVnw1KKSL,201605,ldTs7l4tu6V,80.0
d8MsenqQaMv,201503,RyzLT9D4nQ6,20.0
BQeaCpVaUYB,201404,bArGQMJx5Vs,20.0
oACe0uiAmnT,201804,NvLvW1v4MWY,518.0
whXQzFlRT37,201608,IKdUHYliWr5,687.0
XkemTADiLv4,201602,YTgby61ISnd,30.0
OKXUzudHulV,201803,QsbKIv43xwM,341.0
HIfJ6JvWQmQ,201702,d23ZMyDAOEE,40.0
odmSZSezPsY,201702,uAmB8MLWUbq,120.0
BQeaCpVaUYB,201404,JpOeRsaZHoG,22.0
odmSZSezPsY,201804,zgh2xKB6gUo,30.0
VRD05emEwOF,201611,mrRGRJwEwUm,20.0
iIlheePZjCc,201711,rKoTTNZLKaN,60.0
whXQzFlRT37,201606,oiQrJMqWJQ6,400.0
iIlheePZjCc,201510,VkaywIcr0d1,100.0
whXQzFlRT37,201701,MEAv0YmXK3C,523.0
d8MsenqQaMv,201805,d23ZMyDAOEE,80.0
XkemTADiLv4,201611,ZwfQDUAuF1E,30.0
g2ZhqF3DKMx,201709,ikFfiR1TblB,43.0
g2ZhqF3DKMx,201706,ZqmBdrwI59g,190.0
smag5V5gz0s,201712,wpPJRac8Zpf,40.0
g2ZhqF3DKMx,201602,zQdh7P5efBl,20.0
kuxcnLoB85c,201606,NvLvW1v4MWY,40.0
odmSZSezPsY,201612,NvLvW1v4MWY,38.0
Gk6WlfVitbC,201610,XNmQ1GcM53S,20.0
VRD05emEwOF,201408,r7pU4IuyIJF,17.0
BQeaCpVaUYB,201806,BwF2JaC8lCL,20.0
s5PaJNvYa6i,201710,R6tG0IzAhpv,90.0
g2ZhqF3DKMx,201602,FX5DGY6VxPS,46.0
smag5V5gz0s,201503,uAmB8MLWUbq,50.0
kuxcnLoB85c,201602,mC4qkTGiah3,80.0
